Training Epoch --- Training Accuracy --- Validation Accuracy --- Validation Loss
267	0.722	0.696	0.823
268	0.722	0.697	0.822
269	0.722	0.697	0.821
270	0.722	0.696	0.819
271	0.722	0.696	0.818
272	0.723	0.696	0.817
273	0.723	0.695	0.816
274	0.723	0.698	0.814
275	0.724	0.697	0.813
276	0.724	0.698	0.812
277	0.724	0.698	0.811
278	0.725	0.698	0.810
279	0.725	0.698	0.809
280	0.725	0.698	0.808
281	0.726	0.698	0.807
282	0.726	0.698	0.806
283	0.726	0.698	0.805
284	0.726	0.698	0.804
285	0.727	0.698	0.803
286	0.727	0.698	0.802
287	0.727	0.698	0.801
288	0.727	0.698	0.800
289	0.728	0.698	0.799
290	0.728	0.698	0.798
291	0.728	0.698	0.797
292	0.728	0.697	0.796
293	0.729	0.697	0.795
294	0.729	0.697	0.794
295	0.729	0.697	0.793
296	0.730	0.697	0.792
297	0.730	0.697	0.791
298	0.730	0.698	0.790
299	0.731	0.698	0.789
300	0.731	0.699	0.789
301	0.732	0.700	0.788
302	0.732	0.700	0.787
303	0.732	0.700	0.786
304	0.732	0.703	0.785
305	0.733	0.702	0.784
306	0.733	0.702	0.784
307	0.733	0.702	0.783
308	0.733	0.702	0.782
309	0.733	0.702	0.781
310	0.733	0.702	0.781
311	0.734	0.702	0.780
312	0.734	0.703	0.779
313	0.734	0.703	0.778
314	0.735	0.706	0.778
315	0.735	0.709	0.777
316	0.735	0.709	0.776
317	0.735	0.709	0.775
318	0.736	0.709	0.775
319	0.736	0.709	0.774
320	0.737	0.709	0.773
321	0.736	0.709	0.773
322	0.737	0.709	0.772
323	0.737	0.711	0.771
324	0.737	0.711	0.771
325	0.737	0.711	0.770
326	0.737	0.711	0.769
327	0.738	0.710	0.769
328	0.738	0.711	0.768
329	0.738	0.711	0.767
330	0.738	0.711	0.767
331	0.738	0.712	0.766
332	0.739	0.712	0.766
333	0.739	0.712	0.765
334	0.739	0.712	0.765
335	0.739	0.712	0.764
336	0.739	0.712	0.763
337	0.739	0.712	0.763
338	0.740	0.712	0.762
339	0.740	0.713	0.762
340	0.740	0.713	0.761
341	0.740	0.713	0.760
342	0.740	0.712	0.760
343	0.740	0.712	0.759
344	0.741	0.712	0.759
345	0.740	0.712	0.758
346	0.741	0.712	0.758
347	0.741	0.712	0.757
348	0.741	0.712	0.757
349	0.741	0.712	0.756
350	0.741	0.713	0.755
351	0.741	0.712	0.755
352	0.742	0.712	0.754
353	0.742	0.713	0.754
354	0.742	0.712	0.753
355	0.743	0.712	0.753
356	0.743	0.712	0.752
357	0.743	0.712	0.752
358	0.743	0.712	0.751
359	0.743	0.712	0.751
360	0.744	0.712	0.750
361	0.744	0.713	0.750
362	0.744	0.713	0.749
363	0.744	0.712	0.749
364	0.745	0.713	0.748
365	0.745	0.713	0.748
366	0.745	0.713	0.747
367	0.745	0.712	0.747
368	0.745	0.715	0.746
369	0.746	0.715	0.746
370	0.746	0.715	0.746
371	0.746	0.715	0.745
372	0.746	0.715	0.745
373	0.746	0.715	0.744
374	0.746	0.715	0.744
375	0.746	0.715	0.743
376	0.746	0.715	0.743
377	0.746	0.716	0.742
378	0.747	0.716	0.742
379	0.747	0.716	0.742
380	0.747	0.716	0.741
381	0.747	0.716	0.741
382	0.747	0.715	0.740
383	0.747	0.714	0.740
384	0.747	0.715	0.739
385	0.747	0.715	0.739
386	0.748	0.715	0.739
387	0.748	0.716	0.738
388	0.748	0.715	0.738
389	0.748	0.715	0.737
390	0.748	0.713	0.737
391	0.748	0.713	0.737
392	0.748	0.713	0.736
393	0.748	0.713	0.736
394	0.748	0.714	0.736
395	0.748	0.714	0.735
396	0.749	0.714	0.735
397	0.749	0.714	0.734
398	0.749	0.714	0.734
399	0.749	0.713	0.734
400	0.749	0.713	0.733
401	0.749	0.713	0.733
402	0.749	0.713	0.733
403	0.750	0.713	0.732
404	0.750	0.713	0.732
405	0.750	0.713	0.732
406	0.750	0.712	0.731
407	0.750	0.713	0.731
408	0.751	0.713	0.731
409	0.750	0.713	0.731
410	0.751	0.713	0.730
411	0.751	0.713	0.730
412	0.751	0.713	0.730
413	0.751	0.713	0.730
414	0.751	0.713	0.730
415	0.751	0.713	0.729
416	0.751	0.714	0.729
417	0.751	0.714	0.729
418	0.751	0.713	0.729
419	0.752	0.714	0.728
420	0.752	0.714	0.728
421	0.751	0.714	0.728
422	0.752	0.715	0.728
423	0.752	0.715	0.727
424	0.752	0.715	0.727
425	0.752	0.715	0.727
426	0.753	0.715	0.727
427	0.752	0.715	0.727
428	0.753	0.715	0.726
429	0.753	0.715	0.726
430	0.752	0.715	0.726
431	0.752	0.715	0.726
432	0.752	0.715	0.725
433	0.753	0.715	0.725
434	0.753	0.715	0.725
435	0.753	0.714	0.725
436	0.753	0.715	0.724
437	0.753	0.715	0.724
438	0.753	0.715	0.724
439	0.753	0.715	0.724
440	0.753	0.714	0.724
441	0.753	0.715	0.723
442	0.753	0.715	0.723
443	0.753	0.715	0.723
444	0.753	0.715	0.723
445	0.753	0.715	0.723
446	0.753	0.715	0.722
447	0.753	0.716	0.722
448	0.753	0.716	0.722
449	0.753	0.716	0.722
450	0.753	0.714	0.722
451	0.754	0.714	0.721
452	0.754	0.714	0.721
453	0.754	0.714	0.721
454	0.754	0.714	0.721
455	0.754	0.714	0.721
456	0.754	0.714	0.721
457	0.754	0.711	0.720
458	0.755	0.711	0.720
459	0.755	0.712	0.720
460	0.755	0.712	0.720
461	0.755	0.711	0.720
462	0.755	0.711	0.719
463	0.755	0.711	0.719
464	0.755	0.711	0.719
465	0.755	0.711	0.719
466	0.755	0.713	0.719
467	0.755	0.712	0.719
468	0.756	0.712	0.718
469	0.756	0.712	0.718
470	0.756	0.712	0.718
471	0.756	0.712	0.718
472	0.756	0.713	0.718
473	0.756	0.713	0.718
474	0.756	0.713	0.717
475	0.756	0.713	0.717
476	0.756	0.713	0.717
477	0.756	0.713	0.717
478	0.756	0.713	0.717
479	0.756	0.713	0.717
480	0.757	0.714	0.716
481	0.757	0.714	0.716
482	0.757	0.714	0.716
483	0.757	0.715	0.716
484	0.757	0.715	0.716
485	0.758	0.715	0.716
486	0.758	0.715	0.716
487	0.758	0.715	0.715
488	0.758	0.715	0.715
489	0.759	0.716	0.715
490	0.758	0.715	0.715
491	0.758	0.715	0.715
492	0.758	0.715	0.715
493	0.758	0.716	0.715
494	0.758	0.716	0.715
495	0.758	0.716	0.714
496	0.758	0.715	0.714
497	0.758	0.716	0.714
498	0.758	0.716	0.714
499	0.758	0.716	0.714
500	0.758	0.716	0.714
501	0.759	0.714	0.714
502	0.758	0.714	0.714
503	0.759	0.716	0.713
504	0.759	0.713	0.713
505	0.759	0.713	0.713
506	0.759	0.713	0.713
507	0.759	0.713	0.713
508	0.759	0.713	0.713
509	0.759	0.713	0.713
510	0.759	0.713	0.713
511	0.759	0.713	0.713
512	0.759	0.713	0.712
513	0.759	0.713	0.712
514	0.759	0.713	0.712
515	0.759	0.712	0.712
516	0.759	0.712	0.712
517	0.759	0.712	0.712
518	0.758	0.712	0.712
519	0.759	0.712	0.712
520	0.759	0.713	0.712
521	0.759	0.712	0.712
522	0.759	0.712	0.712
523	0.759	0.712	0.711
524	0.759	0.712	0.711
525	0.759	0.712	0.711
526	0.759	0.711	0.711
527	0.759	0.711	0.711
528	0.759	0.711	0.711
529	0.759	0.711	0.711
530	0.759	0.711	0.711
531	0.759	0.711	0.711
532	0.759	0.711	0.711
533	0.759	0.711	0.711
534	0.759	0.711	0.711
535	0.759	0.711	0.711
536	0.759	0.712	0.711
537	0.759	0.715	0.710
538	0.759	0.714	0.710
539	0.759	0.714	0.710
540	0.759	0.714	0.710
541	0.759	0.714	0.710
542	0.759	0.714	0.710
543	0.759	0.714	0.710
544	0.759	0.714	0.710
545	0.759	0.714	0.710
546	0.759	0.714	0.710
547	0.759	0.714	0.710
548	0.759	0.714	0.710
549	0.760	0.715	0.710
550	0.760	0.714	0.710
551	0.760	0.715	0.709
552	0.760	0.715	0.709
553	0.760	0.715	0.709
554	0.760	0.715	0.709
555	0.760	0.715	0.709
556	0.760	0.715	0.709
557	0.760	0.715	0.709
558	0.760	0.715	0.709
559	0.760	0.715	0.709
560	0.760	0.715	0.709
561	0.760	0.716	0.709
562	0.760	0.716	0.709
563	0.760	0.716	0.709
564	0.760	0.715	0.709
565	0.760	0.716	0.709
566	0.760	0.716	0.709
567	0.760	0.716	0.708
568	0.761	0.716	0.708
569	0.760	0.716	0.708
570	0.760	0.716	0.708
571	0.761	0.716	0.708
572	0.760	0.716	0.708
573	0.761	0.716	0.708
574	0.761	0.716	0.708
575	0.761	0.716	0.708
576	0.761	0.716	0.708
577	0.761	0.716	0.708
578	0.761	0.716	0.708
579	0.761	0.716	0.708
580	0.761	0.716	0.708
581	0.761	0.716	0.708
582	0.761	0.716	0.708
583	0.761	0.716	0.708
584	0.761	0.717	0.708
585	0.761	0.716	0.708
586	0.761	0.716	0.708
587	0.761	0.717	0.708
588	0.761	0.717	0.708
589	0.761	0.717	0.707
590	0.761	0.717	0.707
591	0.761	0.717	0.707
592	0.761	0.717	0.707
593	0.761	0.717	0.707
594	0.761	0.717	0.707
595	0.761	0.717	0.707
596	0.761	0.718	0.707
597	0.762	0.718	0.707
598	0.762	0.717	0.707
599	0.762	0.718	0.707
600	0.762	0.718	0.707
601	0.761	0.717	0.707
602	0.761	0.717	0.707
603	0.761	0.717	0.707
604	0.761	0.715	0.707
605	0.761	0.715	0.707
606	0.761	0.715	0.707
607	0.761	0.715	0.707
608	0.761	0.715	0.707
609	0.761	0.715	0.707
610	0.761	0.715	0.707
611	0.761	0.715	0.707
612	0.761	0.715	0.707
613	0.761	0.715	0.707
614	0.761	0.715	0.707
615	0.762	0.715	0.707
616	0.762	0.714	0.707
617	0.762	0.714	0.707
618	0.762	0.714	0.707
619	0.762	0.714	0.707
620	0.761	0.714	0.707
621	0.761	0.714	0.707
622	0.761	0.714	0.707
623	0.762	0.714	0.707
624	0.762	0.714	0.707
625	0.762	0.714	0.707
626	0.762	0.714	0.707
627	0.762	0.714	0.707
628	0.762	0.714	0.707
629	0.762	0.713	0.706
630	0.762	0.713	0.706
631	0.762	0.714	0.706
632	0.762	0.714	0.706
633	0.762	0.714	0.706
634	0.762	0.714	0.706
635	0.762	0.714	0.706
636	0.762	0.714	0.706
637	0.762	0.714	0.706
638	0.762	0.714	0.706
639	0.762	0.714	0.706
640	0.762	0.715	0.706
641	0.762	0.715	0.706
642	0.763	0.715	0.706
643	0.762	0.715	0.706
644	0.763	0.715	0.706
645	0.763	0.715	0.706
646	0.763	0.715	0.706
647	0.763	0.715	0.706
648	0.763	0.717	0.706
649	0.763	0.719	0.706
650	0.763	0.716	0.706
651	0.763	0.716	0.706
652	0.763	0.718	0.706
653	0.763	0.718	0.706
654	0.763	0.718	0.706
655	0.763	0.718	0.706
656	0.763	0.718	0.706
657	0.763	0.718	0.706
658	0.763	0.715	0.706
659	0.763	0.715	0.706
660	0.763	0.718	0.706
661	0.763	0.718	0.706
662	0.763	0.717	0.706
663	0.763	0.717	0.706
664	0.763	0.717	0.706
665	0.763	0.717	0.706
666	0.763	0.717	0.706
667	0.763	0.717	0.706
668	0.763	0.717	0.706
669	0.763	0.717	0.706
670	0.763	0.716	0.706
671	0.763	0.716	0.706
672	0.763	0.716	0.706
673	0.763	0.716	0.706
674	0.764	0.716	0.706
675	0.763	0.716	0.706
676	0.764	0.716	0.706
677	0.764	0.716	0.706
678	0.764	0.716	0.706
679	0.764	0.716	0.706
680	0.764	0.716	0.706
681	0.764	0.716	0.706
682	0.764	0.716	0.706
683	0.764	0.716	0.706
684	0.764	0.716	0.706
685	0.764	0.716	0.706
686	0.764	0.716	0.706
687	0.764	0.716	0.706
688	0.764	0.716	0.706
689	0.764	0.716	0.706
690	0.764	0.716	0.706
691	0.764	0.716	0.706
692	0.765	0.716	0.706
693	0.764	0.715	0.706
694	0.764	0.715	0.706
695	0.765	0.715	0.706
696	0.765	0.715	0.706
697	0.765	0.715	0.706
698	0.764	0.716	0.706
699	0.764	0.716	0.706
700	0.764	0.715	0.705
701	0.764	0.715	0.706
702	0.764	0.715	0.706
703	0.764	0.715	0.706
704	0.764	0.715	0.705
705	0.764	0.715	0.705
706	0.764	0.715	0.706
707	0.764	0.715	0.706
708	0.764	0.715	0.706
709	0.764	0.715	0.706
710	0.764	0.715	0.706
711	0.764	0.715	0.706
712	0.764	0.715	0.706
713	0.764	0.715	0.706
714	0.764	0.715	0.706
715	0.764	0.715	0.706
716	0.764	0.715	0.706
717	0.764	0.715	0.706
718	0.764	0.715	0.706
719	0.764	0.715	0.706
720	0.764	0.715	0.706
721	0.764	0.715	0.706
722	0.764	0.715	0.706
723	0.764	0.715	0.706
724	0.764	0.715	0.706
725	0.764	0.715	0.706
726	0.764	0.715	0.706
727	0.764	0.715	0.706
728	0.764	0.715	0.706
729	0.764	0.715	0.706
730	0.764	0.715	0.706
731	0.764	0.715	0.706
732	0.764	0.715	0.706
733	0.764	0.715	0.706
734	0.764	0.715	0.706
735	0.764	0.714	0.706
736	0.764	0.714	0.706
737	0.764	0.714	0.706
738	0.764	0.714	0.706
739	0.764	0.714	0.706
740	0.764	0.714	0.706
741	0.765	0.714	0.706
742	0.765	0.714	0.706
743	0.765	0.714	0.706
744	0.765	0.714	0.706
745	0.765	0.714	0.706
746	0.765	0.714	0.706
747	0.765	0.715	0.706
748	0.765	0.714	0.706
749	0.765	0.714	0.706
750	0.765	0.715	0.706
751	0.765	0.714	0.706
752	0.765	0.715	0.706
753	0.765	0.715	0.706
754	0.765	0.715	0.706
755	0.765	0.715	0.706
756	0.765	0.712	0.706
757	0.765	0.715	0.706
758	0.765	0.712	0.706
759	0.765	0.712	0.706
760	0.765	0.712	0.707
761	0.765	0.712	0.707
762	0.765	0.712	0.707
763	0.765	0.712	0.707
764	0.765	0.712	0.707
765	0.765	0.712	0.707
766	0.765	0.712	0.707
767	0.765	0.712	0.707
768	0.765	0.712	0.707
769	0.765	0.712	0.707
770	0.765	0.712	0.707
771	0.765	0.711	0.707
772	0.765	0.711	0.707
773	0.765	0.712	0.707
774	0.765	0.711	0.707
775	0.765	0.711	0.707
776	0.765	0.711	0.707
777	0.765	0.711	0.707
778	0.765	0.711	0.707
779	0.765	0.711	0.707
780	0.765	0.711	0.707
781	0.765	0.711	0.707
782	0.765	0.711	0.707
783	0.765	0.711	0.707
784	0.765	0.710	0.707
785	0.765	0.711	0.707
786	0.765	0.711	0.707
787	0.765	0.711	0.707
788	0.765	0.711	0.707
789	0.765	0.711	0.707
790	0.765	0.711	0.707
791	0.765	0.711	0.707
792	0.765	0.711	0.707
793	0.765	0.711	0.707
794	0.765	0.711	0.708
795	0.765	0.711	0.707
796	0.765	0.710	0.708
797	0.765	0.710	0.707
798	0.765	0.711	0.708
799	0.765	0.711	0.708
800	0.765	0.711	0.708
801	0.765	0.711	0.708
802	0.765	0.711	0.708
803	0.765	0.711	0.708
804	0.765	0.711	0.708
805	0.765	0.711	0.708
806	0.765	0.711	0.708
807	0.765	0.711	0.708
808	0.765	0.711	0.708
809	0.765	0.711	0.708
810	0.765	0.711	0.708
811	0.765	0.711	0.708
812	0.765	0.711	0.708
813	0.765	0.711	0.708
814	0.765	0.711	0.708
815	0.765	0.711	0.708
816	0.765	0.711	0.708
817	0.765	0.711	0.708
818	0.765	0.711	0.708
819	0.765	0.711	0.708
820	0.765	0.711	0.708
821	0.765	0.711	0.708
822	0.765	0.711	0.708
823	0.765	0.711	0.708
824	0.765	0.713	0.708
825	0.765	0.713	0.708
826	0.765	0.713	0.708
827	0.766	0.711	0.708
828	0.766	0.713	0.708
829	0.765	0.713	0.708
830	0.766	0.714	0.708
831	0.766	0.711	0.708
832	0.765	0.713	0.708
833	0.765	0.713	0.708
834	0.766	0.714	0.708
835	0.766	0.714	0.708
836	0.766	0.712	0.708
837	0.766	0.713	0.708
838	0.765	0.713	0.708
839	0.765	0.714	0.708
840	0.766	0.714	0.708
841	0.766	0.714	0.708
842	0.765	0.714	0.708
843	0.766	0.713	0.708
844	0.765	0.713	0.708
845	0.765	0.713	0.708
846	0.765	0.713	0.708
847	0.765	0.714	0.708
848	0.765	0.713	0.708
849	0.765	0.714	0.708
850	0.765	0.714	0.708
851	0.765	0.714	0.708
852	0.765	0.714	0.708
853	0.765	0.714	0.708
854	0.765	0.714	0.708
855	0.765	0.714	0.708
856	0.765	0.714	0.709
857	0.765	0.714	0.709
858	0.765	0.713	0.709
859	0.765	0.714	0.709
860	0.765	0.714	0.709
861	0.765	0.714	0.709
862	0.765	0.713	0.709
863	0.765	0.714	0.709
864	0.765	0.714	0.709
865	0.765	0.714	0.709
866	0.765	0.714	0.709
867	0.765	0.713	0.709
868	0.765	0.713	0.709
869	0.765	0.713	0.709
870	0.765	0.714	0.709
871	0.765	0.713	0.709
872	0.765	0.713	0.709
873	0.765	0.714	0.709
874	0.765	0.714	0.709
875	0.765	0.713	0.709
876	0.765	0.713	0.709
877	0.765	0.714	0.709
878	0.765	0.714	0.709
879	0.765	0.714	0.709
880	0.765	0.713	0.709
881	0.765	0.714	0.709
882	0.765	0.714	0.709
883	0.765	0.714	0.709
884	0.765	0.714	0.709
885	0.765	0.714	0.709
886	0.765	0.714	0.709
887	0.765	0.714	0.709
888	0.765	0.714	0.709
889	0.765	0.714	0.709
890	0.766	0.714	0.709
891	0.765	0.714	0.709
892	0.765	0.714	0.709
893	0.765	0.714	0.709
894	0.766	0.714	0.709
895	0.765	0.714	0.709
896	0.765	0.714	0.709
897	0.766	0.714	0.709
898	0.765	0.714	0.709
899	0.765	0.714	0.709
900	0.766	0.714	0.709
901	0.765	0.714	0.709
902	0.765	0.714	0.709
903	0.765	0.714	0.709
904	0.765	0.714	0.709
905	0.765	0.714	0.709
906	0.765	0.714	0.709
907	0.765	0.712	0.709
908	0.765	0.714	0.709
909	0.765	0.714	0.709
910	0.765	0.712	0.709
911	0.765	0.714	0.709
912	0.765	0.715	0.709
913	0.765	0.714	0.709
914	0.765	0.714	0.709
915	0.765	0.715	0.709
916	0.765	0.715	0.709
917	0.765	0.715	0.709
918	0.765	0.714	0.709
919	0.765	0.715	0.709
920	0.765	0.715	0.709
921	0.765	0.715	0.709
922	0.766	0.715	0.709
923	0.765	0.715	0.709
924	0.765	0.715	0.709
925	0.765	0.714	0.709
926	0.765	0.714	0.709
927	0.766	0.714	0.709
928	0.765	0.714	0.709
929	0.765	0.715	0.709
930	0.765	0.710	0.709
931	0.765	0.715	0.709
932	0.765	0.709	0.709
933	0.765	0.712	0.709
934	0.765	0.714	0.709
935	0.765	0.709	0.709
936	0.765	0.709	0.709
937	0.765	0.715	0.709
938	0.765	0.712	0.709
939	0.765	0.712	0.709
940	0.765	0.712	0.709
941	0.765	0.712	0.709
942	0.765	0.712	0.709
943	0.765	0.712	0.709
944	0.765	0.712	0.709
945	0.765	0.712	0.709
946	0.765	0.712	0.709
947	0.765	0.712	0.709
948	0.765	0.712	0.709
949	0.765	0.712	0.709
950	0.766	0.712	0.709
951	0.765	0.712	0.709
952	0.766	0.713	0.709
953	0.766	0.713	0.709
954	0.766	0.712	0.709
955	0.766	0.712	0.709
956	0.766	0.710	0.709
957	0.765	0.712	0.709
958	0.766	0.712	0.709
959	0.766	0.712	0.709
960	0.766	0.712	0.709
961	0.766	0.712	0.709
962	0.766	0.712	0.709
963	0.765	0.712	0.709
964	0.765	0.712	0.709
965	0.766	0.712	0.709
966	0.766	0.713	0.709
967	0.766	0.713	0.709
968	0.766	0.713	0.709
969	0.766	0.713	0.709
970	0.766	0.713	0.709
971	0.766	0.713	0.709
972	0.766	0.713	0.709
973	0.766	0.713	0.709
974	0.766	0.713	0.709
975	0.766	0.713	0.709
976	0.766	0.713	0.709
977	0.766	0.713	0.709
978	0.766	0.713	0.709
979	0.766	0.710	0.709
980	0.766	0.713	0.709
981	0.766	0.713	0.709
982	0.766	0.710	0.709
983	0.766	0.710	0.709
984	0.766	0.710	0.709
985	0.766	0.710	0.709
986	0.766	0.710	0.709
987	0.766	0.710	0.709
988	0.766	0.710	0.709
989	0.766	0.710	0.709
990	0.766	0.713	0.709
991	0.766	0.710	0.709
992	0.766	0.710	0.709
